File,Transcription,Category,mp3,Notes,Timestamp,NRE_ID
0456,The Grand Central service to,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0456.mp3,,,
0457,The Grand Central service from,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0457.mp3,,,
0458,London Overground,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0458.mp3,,,
0459,London Overground,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0459.mp3,,,
0460,London Overground service to,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0460.mp3,,,
0461,London Overground service from,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0461.mp3,,,
0462,Transport for London Overground,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0462.mp3,,,
0463,Transport for London Overground,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0463.mp3,,,
0464,Transport for London Overground service to,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0464.mp3,,,
0465,Transport for London Overground service from,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0465.mp3,,,
0466,The Cathedrals Express,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0466.mp3,,,
0467,The Cathedrals Express,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0467.mp3,,,
0468,The Cathedrals Express service to,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0468.mp3,,,
0469,The Cathedrals Express service from,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0469.mp3,,,
0470,The Cathedrals Express steam service to,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0470.mp3,,,
0471,The Cathedrals Express steam service from,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0471.mp3,,,
0472,The Cathedrals Express special steam service to,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0472.mp3,,,
0473,The Cathedrals Express special steam service from,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0473.mp3,,,
0474,The Blue Pullman,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0474.mp3,,,
0475,The Blue Pullman,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0475.mp3,,,
0476,The Blue Pullman service to,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0476.mp3,,,
0477,The Blue Pullman service from,Special train,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0477.mp3,,,
0478,The Bluebell Railway,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0478.mp3,stepney is sad and lost ,,
0479,The Bluebell Railway,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0479.mp3,the profesionals at firewatch,,
0480,The Watercress Line,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0480.mp3,,,
0481,The Watercress Line,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0481.mp3,,,
0482,The Spa Valley Railway,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0482.mp3,Sussex has been taken over by Scotland,,
0483,The Spa Valley Railway,Heritage Railway,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0483.mp3,,,
0484,Midland Mainline Turbostar,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0484.mp3,,,
0485,GNER,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0485.mp3,,,
0486,GNER,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0486.mp3,,,
0487,Platform 0,Platform ID,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0487.mp3,,,
0488,and will now depart at,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0488.mp3,,,
0489,will not arrive until,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0489.mp3,,,
0490,and will not arrive until,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0490.mp3,,,
0491,please join the front,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0491.mp3,,,
0492,coach,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0492.mp3,,,
0493,of this train,Conjoining,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0493.mp3,,,
0494,Please join the front coach only,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0494.mp3,,,
0495,Please join the front coach only of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0495.mp3,,,
0496,Please join the front two coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0496.mp3,,,
0497,Please join the front three coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0497.mp3,,,
0498,Please join the front four coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0498.mp3,,,
0499,Please join the front five coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0499.mp3,,,
0500,Please join the front six coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0500.mp3,,,
0501,Please join the front seven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0501.mp3,,,
0502,Please join the front eight coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0502.mp3,,,
0503,Please join the front nine coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0503.mp3,,,
0504,Please join the front ten coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0504.mp3,,,
0505,Please join the front eleven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0505.mp3,,,
0506,Please join the front twelve coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0506.mp3,,,
0507,Please join the middle,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0507.mp3,,,
0508,Please join the middle coach only,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0508.mp3,,,
0509,Please join the middle coach only of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0509.mp3,,,
0510,Vandalism,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0510.mp3,,,
0511,Please join the middle two coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0511.mp3,,,
0512,Please join the middle three coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0512.mp3,,,
0513,Please join the middle four coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0513.mp3,,,
0514,Please join the middle five coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0514.mp3,,,
0515,Please join the middle six coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0515.mp3,,,
0516,Please join the middle seven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0516.mp3,,,
0517,Please join the middle eight coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0517.mp3,,,
0518,Please join the middle nine coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0518.mp3,,,
0519,Please join the middle ten coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0519.mp3,,,
0520,Please join the middle eleven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0520.mp3,,,
0521,Please join the middle twelve coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0521.mp3,How long does a train have to be in total to have twelve middle coaches? - 14 coaches!,,
0522,Please join the rear coach of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0522.mp3,,,
0523,Please join the rear coach only of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0523.mp3,,,
0524,Please join the rear two coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0524.mp3,,,
0525,Please join the rear three coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0525.mp3,,,
0526,Please join the rear four coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0526.mp3,,,
0527,Please join the rear five coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0527.mp3,,,
0528,Please join the rear six coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0528.mp3,,,
0529,Please join the rear seven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0529.mp3,,,
0530,Please join the rear eight coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0530.mp3,,,
0531,Please join the rear nine coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0531.mp3,,,
0532,Please join the rear ten coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0532.mp3,,,
0533,Please join the rear eleven coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0533.mp3,,,
0534,Please join the rear twelve coaches of this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0534.mp3,,,
0535,Megatrain accommodation can be found at the,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0535.mp3,,,
0536,Front,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0536.mp3,,,
0537,Middle,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0537.mp3,,,
0538,Rear,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0538.mp3,,,
0539,Of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0539.mp3,,,
0540,Megatrain accomodation can be found at the front of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0540.mp3,,,
0541,Megatrain accomodation can be found in the middle of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0541.mp3,,,
0542,Megatrain accomodation can be found at the rear of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0542.mp3,,,
0543,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0543.mp3,,,
0544,and can be found in the front of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0544.mp3,,,
0545,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0545.mp3,,,
0546,and can be found in the middle of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0546.mp3,,,
0547,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0547.mp3,,,
0548,and can be found in the rear of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0548.mp3,,,
0549,If you are travelling in First Class accommodation,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0549.mp3,,,
0550,If you are travelling to this station,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0550.mp3,,,
0551,"If you are travelling to this station, please wait on the platform",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0551.mp3, ,,
0552,"If you are travelling to these stations, please wait on the concourse",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0552.mp3,,,
0553,"If you are travelling to these stations, please wait on the platform",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0553.mp3,,,
0554,"If you are travelling to this station, please wait on the concourse",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0554.mp3,,,
0555,"If you are travelling to this station, please wait on the platform",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0555.mp3,,,
0556,"If you are travelling to these stations, please wait on the concourse",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0556.mp3,,,
0557,"If you are travelling to these stations, please wait on the platform",Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0557.mp3,,,
0558,You are advised that cycles are not allowed on this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0558.mp3,,,
0559,You are advised that cycles are not permitted on this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0559.mp3,,,
0560,Cycles are not allowed on this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0560.mp3,,,
0561,Cycles are not permitted on this train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0561.mp3,,,
0562,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0562.mp3,,,
0563,and can be found in the front and the middle of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0563.mp3,,,
0564,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0564.mp3,,,
0565,and can be found in the front and rear of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0565.mp3,,,
0566,First class accommodation is available,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0566.mp3,,,
0567,and can be found in the middle and rear of the train,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0567.mp3,,,
0568,You must ensure that you have a valid first class ticket,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0568.mp3,,,
0569,Please wait on the concourse and listen for further announcements,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0569.mp3,,,
0570,Listen for further announcements,Passenger information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0570.mp3,,,
0571,You'll be liable to pay a penalty fare,Fare information,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0571.mp3,,,
0572,A train failure,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0572.mp3,,,
0573,East Midlands,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0573.mp3,,,
0574,East Midlands,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0574.mp3,,,
0575,East Midlands service to,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0575.mp3,,,
0576,East Midlands service from,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0576.mp3,,,
0577,Overhead electric line problems,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0577.mp3,,,
0578,Aberdeen,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0578.mp3,,,ABD
0579,Accrington,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0579.mp3,,,ACR
0580,Adlington,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0580.mp3,,,ADC
0581,Alnmouth,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0581.mp3,,,ALM
0582,Althorpe,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0582.mp3,,,ALN
0583,Cheadle Hulme,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0583.mp3,,,CHU
0584,Annan,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0584.mp3,,,ANN
0585,A signalling apparatus failure,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0585.mp3,,,
0586,Ansdell & Fairhaven,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0586.mp3,,,AFV
0587,Appleby,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0587.mp3,,,APP
0588,Appley Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0588.mp3,,,APB
0589,Arbroath,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0589.mp3,,,ARB
0590,Ardwick,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0590.mp3,,,ADK
0591,Armathwaite,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0591.mp3,,,AWT
0592,Goostrey,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0592.mp3,,,GTR
0593,Arram,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0593.mp3,,,ARR
0594,Ashburys,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0594.mp3,,,ABY
0595,Ashton-under-Lyne,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0595.mp3,,,AHN
0596,Atherton,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0596.mp3,,,ATN
0597,Mechanical problems,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0597.mp3,,,
0598,Attenborough,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0598.mp3,,,ATB
0599,Kirton Lindsey,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0599.mp3,,,KTL
0600,Auchinleck,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0600.mp3,,,AUK
0601,Ayr,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0601.mp3,,,AYR
0602,Baildon,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0602.mp3,,,BLD
0603,Bamber Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0603.mp3,,,BMB
0604,Bamford,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0604.mp3,,,BAM
0605,Banbury,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0605.mp3,,,BAN
0606,Bare Lane,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0606.mp3,,,BAR
0607,Barnetby,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0607.mp3,,,BTB
0608,...trespass on the line...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0608.mp3,mid (suffixed with 'at <station>'/'between <x> and <y>'/similar),,
0609,Barnsley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0609.mp3,,,BNY
0610,Barrhead,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0610.mp3,,,BRR
0611,Barrhill,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0611.mp3,,,BRL
0612,Basingstoke,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0612.mp3,,,BSK
0613,Bedford,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0613.mp3,,,BDM
0614,Beeston,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0614.mp3,,,BEE
0615,Belle Vue,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0615.mp3,,,BLV
0616,Bempton,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0616.mp3,,,BEM
0617,Ben Rhydding,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0617.mp3,,,BEY
0618,...an incident on the line...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0618.mp3,mid (suffixed with 'at <station>'/'between <x> and <y>'/similar),,
0619,Bentham,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0619.mp3,,,BEN
0620,Bentley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0620.mp3,,,BYK
0621,Berry Brow,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0621.mp3,,,BBW
0622,Berwick,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0622.mp3,,,BRK
0623,Berwick-upon-Tweed,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0623.mp3,,,BWK
0624,Bescar Lane,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0624.mp3,,,BES
0625,Beverley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0625.mp3,,,BEV
0626,Billingham,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0626.mp3,,,BIL
0627,Bingley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0627.mp3,,,BIY
0628,Birchwood,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0628.mp3,,,BWD
0629,...suspected damage to a railway bridge...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0629.mp3,mid (suffixed with 'at <station>'/'between <x> and <y>'/similar),,
0630,Birmingham International,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0630.mp3,,,BHI
0631,Birmingham New Street,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0631.mp3,,,BHM
0632,Birmingham,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0632.mp3,,,
0633,Blackburn,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0633.mp3, ,,BBN
0634,Blackpool North,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0634.mp3,,,BPN
0635,Blackpool Pleasure Beach,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0635.mp3,,,BPB
0636,Blackpool South,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0636.mp3,,,BPS
0637,Edinburgh Park,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0637.mp3,,,EDP
0638,Blackpool,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0638.mp3,,,
0639,Blackrod,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0639.mp3,,,BLK
0640,Bodmin Parkway,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0640.mp3,,,BOD
0641,...cancellation of the incoming service...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0641.mp3,mid (suffixed with 'at <station>'/'between <x> and <y>'/similar),,
0642,Bolton,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0642.mp3,,,BON
0643,Bournemouth,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0643.mp3,,,BMH
0644,Bradford Forster Square,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0644.mp3,,,BDQ
0645,Bradford Interchange,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0645.mp3,,,BDI
0646,Bramley,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0646.mp3,,,BLE
0647,...First Capital Connect....,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0647.mp3,mid,,
0648,...First Capital Connect.,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0648.mp3,end,,
0649,First Capital Connect service to...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0649.mp3,start,,
0650,First Capital Connect service from...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0650.mp3,start,,
0651,Branksome,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0651.mp3,,,BSM
0652,Bredbury,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0652.mp3,,,BDY
0653,...Grand Central...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0653.mp3,mid,,
0654,...adverse weather conditions...,Weather,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0654.mp3,mid,,
0655,Bridgend,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0655.mp3,,,BGN
0656,...Grand Central,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0656.mp3,end,,
0657,Grand Central service to...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0657.mp3,start,,
0658,Grand Central service from...,Train operating company,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0658.mp3,start,,
0659,Bridgwater,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0659.mp3,,,BWT
0660,Bridlington,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0660.mp3,,,BDT
0661,Brighton,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0661.mp3,,,BTN
0662,Brighouse,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0662.mp3,,,BGH
0663,Bristol Parkway,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0663.mp3,,,BPW
0664,Bristol Temple Meads,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0664.mp3,,,BRI
0665,Broad Green,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0665.mp3,,,BGE
0666,Brockenhurst,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0666.mp3,,,BCU
0667,Bugle,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0667.mp3,,,BGL
0668,...signalling difficulties...,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0668.mp3,mid,,
0669,...signalling difficulties.,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0669.mp3,end,,
0670,Burnage,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0670.mp3,,,BNA
0671,Burneside,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0671.mp3,,,BUD
0672,Manchester Oxford Road,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0672.mp3,,,MCO
0673,Burnley Transpennine,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0673.mp3,What does this mean? lmao,,
0674,Burscough Bridge,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0674.mp3,,,BCB
0675,Burton-on-Trent,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0675.mp3,,,BUT
0676,Bury St Edmunds,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0676.mp3,,,BSE
